Game_ID,Game_Critic_Score,Game_Genre,Game_Popularity_Score,Game_Title,Game_Price_in_Dollars,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_FDF59,5,Action,0.071184721,Farcry,12.7902,13,2014,High,Outskirts,Supermarket,296.01468
GM_FDM45,0,Arcade,0.087767643,DOTA,12.22756,27,2013,Medium,Outskirts,Department Store,49.00288
GM_FDQ56,6.59,Action,0.106194617,FIFA,8.31908,17,2020,Medium,Residential,Supermarket,361.12992
GM_FDR46,6.74,Action,0.139634411,DOTA,14.6076,49,2017,Medium,Metropolitan,Supermarket,137.8206
GM_FDT01,5.46,Arcade,0.184014453,God of War,21.24902,13,2014,High,Outskirts,Supermarket,311.99388
GM_FDD16,0,Action,0.036177057,League of Legends,7.47696,27,2013,Medium,Outskirts,Department Store,201.33792
GM_NCU30,5.11,Action,0.05837308,Apex Legends,16.1221,10,2016,Medium,Outskirts,Convenience Store,476.18016
GM_FDM40,4.078,Action,0.267701662,League of Legends,14.37154,10,2016,Medium,Outskirts,Convenience Store,759.012
GM_FDI56,7.325,Action,0.093367723,FIFA,9.31146,35,2019,Small,Residential,Supermarket,132.62736
GM_NCS30,5.945,Action,0.092948793,Apex Legends,12.75652,13,2014,High,Outskirts,Supermarket,71.30718
GM_FDU08,4.12,Action,0.027469924,FIFA,9.89042,17,2020,High,Residential,Supermarket,98.2055
GM_FDX51,0,Arcade,0.021951904,Fortnite,19.51452,27,2013,Medium,Outskirts,Department Store,211.99072
GM_FDA43,4.358,Action,0.064806913,FIFA,19.66794,45,2018,Medium,Residential,Supermarket,423.4488
GM_FDX59,4.078,Action,0.086470378,Grand Theft Auto,3.36558,10,2016,Medium,Outskirts,Convenience Store,239.688
GM_FDC37,6.2,Action,0.033007266,Valorant,10.60938,18,2021,Medium,Outskirts,Malls,575.78384
GM_FDP58,4.44,Action,0.135029856,DOTA,21.89482,13,2014,High,Outskirts,Supermarket,130.36364
GM_NCY42,6.38,Action,0.015159706,Apex Legends,14.2447,35,2019,Small,Residential,Supermarket,59.922
GM_FDF21,4.12,Arcade,0.059067021,FIFA,18.9653,18,2021,Medium,Outskirts,Malls,395.4852
GM_FDU10,0,Arcade,0.045470757,DOTA,3.81848,27,2013,Medium,Outskirts,Department Store,105.06324
GM_DRL47,7.88,Action,0.038894579,Uncharted,12.47362,18,2021,Medium,Outskirts,Malls,650.35344
GM_FDA58,9.395,Action,0,DOTA,23.76932,18,2021,Medium,Outskirts,Malls,597.2226
GM_FDJ22,7.5,Arcade,0.05289235,DOTA,19.27504,49,2017,Medium,Metropolitan,Supermarket,164.18628
GM_FDK50,7.96,Arcade,0.028363203,God of War,16.04894,46,2015,Small,Metropolitan,Supermarket,208.79488
GM_FDO38,6.9,Action,0.072825279,God of War,7.81986,35,2019,Small,Residential,Supermarket,333.96528
GM_DRF60,4.32,Action,0.052058877,Hitman,23.97564,35,2019,Small,Residential,Supermarket,278.70388
GM_NCZ42,0,Action,0.019763707,Apex Legends,23.63248,19,2013,Small,Metropolitan,Convenience Store,253.53664
GM_FDD35,4.86,Action,0.025904641,Farcry,11.8844,49,2017,Medium,Metropolitan,Supermarket,876.05964
GM_FDL25,6.92,Arcade,0.131190433,Assassin Creed,9.27804,45,2018,Medium,Residential,Supermarket,101.8674
GM_FDJ16,9.195,Action,0.114790042,League of Legends,5.73246,13,2014,High,Outskirts,Supermarket,178.96704
GM_DRK59,8.895,Action,0.075567131,Uncharted,23.48616,49,2017,Medium,Metropolitan,Supermarket,138.22008
GM_FDI50,8.42,Arcade,0.030842666,God of War,23.10352,46,2015,Small,Metropolitan,Supermarket,525.982
GM_NCB19,6.525,Action,0.09047883,Apex Legends,8.71882,45,2018,Small,Residential,Supermarket,151.26976
GM_DRI37,6.34,Action,0.107577534,Hitman,5.98904,35,2019,Small,Residential,Supermarket,209.0612
GM_FDA14,0,Action,0.064867575,PUBG,14.7876,27,2013,Medium,Outskirts,Department Store,121.1756
GM_FDC08,7.6,Arcade,0.103871404,FIFA,22.7772,18,2021,Medium,Outskirts,Malls,123.03984
GM_FDS45,5.175,Arcade,0.029495954,DOTA,10.45622,46,2015,Small,Metropolitan,Supermarket,165.7842
GM_FDI21,5.59,Arcade,0.056690821,DOTA,6.34168,49,2017,Medium,Metropolitan,Supermarket,73.9038
GM_DRJ47,7.3,Action,0.044241936,Uncharted,17.4308,35,2019,Small,Residential,Supermarket,110.5228
GM_DRE37,0,Action,0.09376333,Hitman,18.88872,27,2013,Medium,Outskirts,Department Store,261.92572
GM_FDT55,5.44,Arcade,0.043832988,FIFA,15.80946,18,2021,Medium,Outskirts,Malls,272.17904
GM_NCG42,0,Action,0.041028183,Apex Legends,12.9131,27,2013,Medium,Outskirts,Department Store,638.1693
GM_FDA31,7.1,Action,0.110182726,FIFA,17.1208,49,2017,Medium,Metropolitan,Supermarket,76.96648
GM_NCW42,7.28,Action,0,Apex Legends,22.20456,46,2015,Small,Metropolitan,Supermarket,112.05414
GM_FDF50,4.905,Action,0.117994019,God of War,19.52768,17,2020,Small,Residential,Supermarket,186.95664
GM_FDK56,9.695,Action,0.130200124,FIFA,18.67898,49,2017,Medium,Metropolitan,Supermarket,141.1496
GM_FDX10,6.385,Arcade,0.123687134,DOTA,3.68874,35,2019,Small,Residential,Supermarket,194.14728
GM_NCK07,0,Action,0.048450921,Rocket League,16.33526,27,2013,Medium,Outskirts,Department Store,430.1068
GM_FDZ49,4.4,Arcade,0.133898743,God of War,22.20798,17,2020,Medium,Residential,Supermarket,34.35528
GM_FDR33,7.31,Action,0.026766644,DOTA,10.8657,13,2014,High,Outskirts,Supermarket,399.87948
GM_FDO44,5.04,Action,0,FIFA,11.08228,18,2021,Medium,Outskirts,Malls,58.5904
GM_FDA20,6.78,Action,0.066621085,FIFA,18.6624,46,2015,Small,Metropolitan,Supermarket,53.53032
GM_NCL30,7.24,Action,0.049039681,Apex Legends,12.78336,45,2018,Small,Residential,Supermarket,160.99044
GM_FDI05,0,Arcade,0.222132498,League of Legends,7.44354,19,2013,Small,Metropolitan,Convenience Store,64.9155
GM_FDQ12,5.06,Action,0.035554996,Valorant,22.8501,18,2021,Medium,Outskirts,Malls,222.31062
GM_FDH47,5.4,Arcade,0,Farcry,9.58068,17,2020,Medium,Residential,Supermarket,212.78968
GM_FDH34,8.63,Action,0.031221915,DOTA,18.58582,18,2021,Medium,Outskirts,Malls,406.07142
GM_FDF29,6.04,Arcade,0.019934187,League of Legends,13.1431,46,2015,Small,Metropolitan,Supermarket,384.4995
GM_FDG40,5.46,Action,0.039986574,League of Legends,3.43558,18,2021,Medium,Outskirts,Malls,183.22816
GM_NCE18,4,Action,0.021546531,Apex Legends,24.9175,17,2020,Medium,Residential,Supermarket,131.02944
GM_FDP21,7.42,Arcade,0.043084893,DOTA,18.91872,10,2016,Medium,Outskirts,Convenience Store,65.9142
GM_FDY50,5.8,Action,0.130846833,PUBG,8.86172,13,2014,High,Outskirts,Supermarket,440.22696
GM_FDB36,5.465,Arcade,0,Valorant,12.92626,49,2017,Medium,Metropolitan,Supermarket,364.32576
GM_NCZ29,6,Action,0.071482421,Prince of Persia,12.72362,49,2017,Medium,Metropolitan,Supermarket,3.39558
GM_FDU20,7.74,Arcade,0.02154496,FIFA,11.90098,18,2021,Medium,Outskirts,Malls,424.7804
GM_FDO56,4.078,Arcade,0.044945123,FIFA,11.77808,13,2014,High,Outskirts,Supermarket,25.9662
GM_FDW31,4.54,Arcade,0.043225203,FIFA,19.77742,49,2017,Medium,Metropolitan,Supermarket,260.72728
GM_DRH59,4.32,Action,0.058384823,Uncharted,7.4838,13,2014,High,Outskirts,Supermarket,137.22138
GM_NCB30,5.84,Action,0.02584838,Apex Legends,19.75084,17,2020,High,Residential,Supermarket,52.9311
GM_FDK43,0,Action,0.026710788,Fortnite,12.7902,27,2013,Medium,Outskirts,Department Store,84.68976
GM_FDW43,8.04,Arcade,0.022470715,FIFA,22.93036,45,2018,Medium,Residential,Supermarket,264.85524
GM_NCL19,6.14,Action,0.015764902,Rocket League,14.1147,17,2020,Medium,Residential,Supermarket,158.4604
GM_FDJ27,7.08,Arcade,0.121876033,Fortnite,10.03674,46,2015,Small,Metropolitan,Supermarket,362.92758
GM_FDC45,6.8,Action,0.135733218,FIFA,16.99106,46,2015,Small,Metropolitan,Supermarket,80.96128
GM_FDY40,6.2,Arcade,0.085818761,League of Legends,5.12692,35,2019,Small,Residential,Supermarket,11.78466
GM_NCM41,6.6,Action,0.035649249,Prince of Persia,9.1912,35,2019,Small,Residential,Supermarket,161.1236
GM_NCK18,0,Action,0.011727514,Apex Legends,16.45184,19,2013,Small,Metropolitan,Convenience Store,240.22064
GM_FDP37,6.24,Action,0.143328443,Assassin Creed,12.97994,49,2017,Medium,Metropolitan,Supermarket,422.51668
GM_FDA27,0,Arcade,0.030777863,PUBG,25.55672,27,2013,Medium,Outskirts,Department Store,13.9818
GM_NCX30,6.68,Action,0.026615593,Apex Legends,24.74776,35,2019,Small,Residential,Supermarket,451.7453
GM_FDR09,7.3,Action,0.078164241,DOTA,25.69962,17,2020,Small,Residential,Supermarket,157.39512
GM_FDG08,0,Arcade,0.164558565,FIFA,17.26764,27,2013,Medium,Outskirts,Department Store,679.64864
GM_NCU30,5.11,Action,0.034845668,Apex Legends,16.4621,13,2014,High,Outskirts,Supermarket,84.2237
GM_FDB16,8.21,Action,0.045179902,PUBG,8.78198,17,2020,High,Residential,Supermarket,127.70044
GM_FDM16,8.155,Arcade,0.033745202,League of Legends,7.36354,17,2020,High,Residential,Supermarket,44.74176
GM_FDC48,9.195,Action,0.015846096,Valorant,8.15592,13,2014,High,Outskirts,Supermarket,158.4604
GM_NCF18,7.34,Action,0.088982596,Apex Legends,18.99504,46,2015,Small,Metropolitan,Supermarket,168.58056
GM_FDU46,4.12,Action,0.011171624,DOTA,8.6954,18,2021,Medium,Outskirts,Malls,50.33448
GM_FDH41,9,Action,0.082345601,League of Legends,21.45534,18,2021,Medium,Outskirts,Malls,357.40144
GM_NCN42,8.1,Action,0.023805745,Apex Legends,14.55418,10,2016,Medium,Outskirts,Convenience Store,118.64556
GM_FDU49,7.8,Arcade,0.030694361,God of War,8.8254,46,2015,Small,Metropolitan,Supermarket,314.65708
GM_FDB20,0,Action,0.051728948,FIFA,7.79986,27,2013,Medium,Outskirts,Department Store,647.42392
GM_FDG50,0,Action,0.026738937,God of War,8.96146,19,2013,Small,Metropolitan,Convenience Store,74.5696
GM_FDW20,8.3,Action,0.024198404,FIFA,12.2073,45,2018,Small,Residential,Supermarket,185.35872
GM_NCO55,5.12,Action,0.091178768,Rocket League,10.91938,49,2017,Medium,Metropolitan,Supermarket,300.6087
GM_FDX48,7.1,Arcade,0.037887894,Valorant,15.46656,46,2015,Small,Metropolitan,Supermarket,73.63748
GM_FDU48,7.54,Action,0.055358452,Valorant,13.27284,46,2015,Small,Metropolitan,Supermarket,395.68494
GM_FDR48,0,Action,0.230246928,Valorant,15.21024,19,2013,Small,Metropolitan,Convenience Store,180.7647
GM_FDK27,4.4,Action,0.008939091,Fortnite,12.27756,13,2014,High,Outskirts,Supermarket,46.73916
GM_FDT35,7.94,Arcade,0.081387594,Grand Theft Auto,16.60816,13,2014,High,Outskirts,Supermarket,354.2056
GM_FDN12,6.24,Action,0.081230024,Valorant,10.98544,49,2017,Medium,Metropolitan,Supermarket,194.94624
GM_NCE31,0,Action,0.323637245,Apex Legends,3.55216,19,2013,Small,Metropolitan,Convenience Store,334.49792
GM_FDL21,6.34,Arcade,0.007186838,DOTA,4.1148,17,2020,Small,Residential,Supermarket,268.45056
GM_FDV56,6.44,Arcade,0.013672625,FIFA,10.68596,17,2020,Small,Residential,Supermarket,59.2562
GM_FDR16,5.845,Arcade,0.105612027,League of Legends,21.48218,17,2020,Small,Residential,Supermarket,73.63748
GM_NCP41,6.64,Action,0.016235909,Prince of Persia,10.89596,49,2017,Medium,Metropolitan,Supermarket,21.17244
GM_FDJ27,7.08,Arcade,0.121774611,Fortnite,10.18674,13,2014,High,Outskirts,Supermarket,127.90018
GM_FDA07,7.55,Arcade,0.03111966,FIFA,12.26072,17,2020,High,Residential,Supermarket,720.12928
GM_FDK55,7.4,Action,0.02580175,Fortnite,8.90172,49,2017,Medium,Metropolitan,Supermarket,310.39596
GM_FDM33,6.24,Action,0.087856073,DOTA,22.07798,49,2017,Medium,Metropolitan,Supermarket,152.20188
GM_FDY46,7.44,Action,0.047889939,DOTA,18.69898,46,2015,Small,Metropolitan,Supermarket,210.19306
GM_FDD36,5.32,Action,0.021273561,Valorant,11.78124,46,2015,Small,Metropolitan,Supermarket,297.21312
GM_FDB12,0,Arcade,0.104797702,Valorant,10.18648,27,2013,Medium,Outskirts,Department Store,14.9805
GM_FDF28,0,Arcade,0.066296239,League of Legends,12.59046,19,2013,Small,Metropolitan,Convenience Store,43.34358
GM_NCE07,0,Action,0.022988989,Apex Legends,14.33154,19,2013,Small,Metropolitan,Convenience Store,492.09278
GM_FDW50,0,Action,0.075212058,PUBG,16.51158,27,2013,Medium,Outskirts,Department Store,116.44842
GM_NCW18,6.04,Action,0.059660386,Apex Legends,23.67248,17,2020,Medium,Residential,Supermarket,84.68976
GM_NCJ17,0,Action,0.267106722,Prince of Persia,8.54224,19,2013,Small,Metropolitan,Convenience Store,281.23392
GM_DRZ24,7.535,Action,0.13689554,Hitman,12.0244,10,2016,Small,Outskirts,Convenience Store,86.554
GM_FDS07,4.94,Action,0,FIFA,11.50518,35,2019,Small,Residential,Supermarket,294.6165
GM_NCW05,8.1,Action,0.247843179,Prince of Persia,10.76938,10,2016,Small,Outskirts,Convenience Store,313.72496
GM_FDZ22,9.395,Action,0.045454306,DOTA,8.3125,18,2021,Medium,Outskirts,Malls,165.71762
GM_FDK02,5,Action,0,God of War,11.8144,46,2015,Small,Metropolitan,Supermarket,311.32808
GM_FDZ45,0,Action,0,DOTA,19.66084,27,2013,Medium,Outskirts,Department Store,151.00344
GM_FDL25,6.92,Arcade,0.130924914,Assassin Creed,9.11804,46,2015,Small,Metropolitan,Supermarket,162.98784
GM_FDS08,5.735,Action,0.057076739,FIFA,17.5737,45,2018,Small,Residential,Supermarket,69.04346
GM_NCZ42,0,Action,0.011233267,Apex Legends,23.55248,27,2013,Medium,Outskirts,Department Store,444.7544
GM_FDX57,6.9,Arcade,0.047257274,DOTA,9.70068,35,2019,Small,Residential,Supermarket,547.08786
GM_FDF21,4.12,Arcade,0.058827383,FIFA,18.9853,46,2015,Small,Metropolitan,Supermarket,267.38528
GM_FDJ56,8.985,Action,0.184150125,FIFA,9.847,18,2021,Medium,Outskirts,Malls,333.96528
GM_FDX10,6.385,Arcade,0.123607578,DOTA,3.64874,13,2014,High,Outskirts,Supermarket,50.20132
GM_DRG48,5.78,Action,0.014552313,Hitman,14.51102,35,2019,Small,Residential,Supermarket,303.87112
GM_DRN37,9.6,Action,0.096297398,Hitman,16.73158,46,2015,Small,Metropolitan,Supermarket,128.89888
GM_NCY41,6.7,Action,0.076044136,Prince of Persia,3.49532,18,2021,Medium,Outskirts,Malls,435.4332
GM_FDN28,5.88,Arcade,0.030309247,League of Legends,10.3499,45,2018,Medium,Residential,Supermarket,320.2498
GM_FDE34,9.195,Action,0.108110205,DOTA,18.15634,45,2018,Medium,Residential,Supermarket,597.62208
GM_FDR10,7.04,Action,0.010060255,DOTA,16.38552,45,2018,Medium,Residential,Supermarket,88.41824
GM_FDC32,7.34,Action,0.099669602,FIFA,9.29462,17,2020,Medium,Residential,Supermarket,300.6087
GM_DRG13,6.9,Action,0.037186151,Hitman,16.43526,46,2015,Small,Metropolitan,Supermarket,328.2394
GM_FDP59,8.34,Arcade,0.056553503,Grand Theft Auto,10.49648,49,2017,Medium,Metropolitan,Supermarket,103.8648
GM_NCT53,5.4,Arcade,0.080536751,Prince of Persia,16.58526,10,2016,Medium,Outskirts,Convenience Store,630.64576
GM_FDL57,0,Arcade,0.066751989,DOTA,25.74304,27,2013,Medium,Outskirts,Department Store,269.38268
GM_FDN32,7,Action,0.026044866,FIFA,18.52266,10,2016,Medium,Outskirts,Convenience Store,252.40478
GM_FDK09,6.08,Action,0.092137107,DOTA,22.74352,18,2021,Medium,Outskirts,Malls,364.32576
GM_FDA52,6.48,Arcade,0.214952566,League of Legends,17.8437,10,2016,Medium,Outskirts,Convenience Store,143.8128
GM_FDC57,8.04,Arcade,0.054679411,FIFA,19.3282,49,2017,Medium,Metropolitan,Supermarket,419.58716
GM_FDI09,8.3,Arcade,0.129313138,Call of Duty,23.9488,35,2019,Small,Residential,Supermarket,126.36884
GM_NCB07,7.68,Action,0.077507549,Apex Legends,19.7911,46,2015,Small,Metropolitan,Supermarket,206.66432
GM_FDP26,7.785,Action,0.139526439,PUBG,10.31306,35,2019,Small,Residential,Supermarket,128.1665
GM_FDP40,0,Arcade,0.034190793,League of Legends,11.20544,27,2013,Medium,Outskirts,Department Store,401.61056
GM_FDL15,7.14,Action,0.046595951,Fortnite,15.15682,13,2014,High,Outskirts,Supermarket,367.25528
GM_FDV07,9.5,Action,0,FIFA,11.13228,46,2015,Small,Metropolitan,Supermarket,212.7231
GM_FDS03,7.825,Action,0.080079022,Fortnite,6.51826,17,2020,Small,Residential,Supermarket,229.0352
GM_FDE50,7.88,Arcade,0.016230842,God of War,18.59556,49,2017,Medium,Metropolitan,Supermarket,125.8362
GM_FDQ15,8.14,Arcade,0.15192798,Fortnite,7.94276,17,2020,Medium,Residential,Supermarket,426.71122
GM_FDQ33,5.34,Action,0.15266209,DOTA,15.03708,10,2016,Medium,Outskirts,Convenience Store,10.25332
GM_FDT22,4.158,Action,0.112003932,DOTA,5.8022,13,2014,High,Outskirts,Supermarket,29.16204
GM_DRO35,5.54,Action,0.03456382,Uncharted,11.72492,35,2019,Small,Residential,Supermarket,213.92154
GM_FDJ41,6.85,Arcade,0.022918858,League of Legends,26.15594,49,2017,Medium,Metropolitan,Supermarket,154.06612
GM_FDQ27,5.19,Arcade,0.044244253,Fortnite,10.4899,35,2019,Small,Residential,Supermarket,172.4422
GM_FDC26,4.078,Action,0.127097968,God of War,11.23886,17,2020,Small,Residential,Supermarket,64.51602
GM_NCF43,0,Action,0,Apex Legends,14.2947,27,2013,Medium,Outskirts,Department Store,399.08052
GM_NCR50,8.08,Action,0.011817852,Apex Legends,15.3134,35,2019,Small,Residential,Supermarket,161.1236
GM_FDE39,7.89,Action,0.036281701,PUBG,11.96782,18,2021,Medium,Outskirts,Malls,111.65466
GM_FDN49,0,Arcade,0.124618061,Assassin Creed,4.0548,27,2013,Medium,Outskirts,Department Store,120.37664
GM_DRG11,6.385,Action,0.083822437,Uncharted,10.73596,35,2019,Small,Residential,Supermarket,299.9429
GM_NCA18,4.04,Action,0.05616476,Apex Legends,11.70492,49,2017,Medium,Metropolitan,Supermarket,342.5541
GM_FDM36,4.66,Arcade,0.058970075,Valorant,17.19422,18,2021,Medium,Outskirts,Malls,457.93724
GM_FDW32,7.34,Arcade,0.094830216,FIFA,8.56882,17,2020,Medium,Residential,Supermarket,413.4618
GM_NCQ18,6.3,Action,0.226084177,Apex Legends,9.867,10,2016,Medium,Outskirts,Convenience Store,338.42614
GM_FDX14,0,Action,0.07457713,PUBG,7.62354,27,2013,Medium,Outskirts,Department Store,45.34098
GM_FDD46,6.035,Action,0.142055011,DOTA,15.23998,17,2020,Medium,Residential,Supermarket,209.727
GM_FDI34,0,Arcade,0.149062064,DOTA,23.21668,19,2013,Small,Metropolitan,Convenience Store,685.24136
GM_NCJ17,7.68,Action,0.152527644,Prince of Persia,8.52224,35,2019,Small,Residential,Supermarket,148.67314
GM_FDB52,7.1,Action,0.030429846,PUBG,25.72672,35,2019,Small,Residential,Supermarket,353.14032
GM_FDV55,7.1,Arcade,0.055297776,FIFA,14.37444,18,2021,Medium,Outskirts,Malls,144.87808
GM_FDC57,8.04,Arcade,0.054594531,FIFA,19.1682,46,2015,Small,Metropolitan,Supermarket,133.55948
GM_FDB29,6.68,Arcade,0.052411676,League of Legends,11.52176,46,2015,Small,Metropolitan,Supermarket,236.75848
GM_NCO43,5.5,Action,0.047089304,Rocket League,10.01016,35,2019,Small,Residential,Supermarket,201.13818
GM_FDG44,6.13,Action,0.102398197,FIFA,5.27298,45,2018,Small,Residential,Supermarket,672.99064
GM_FDJ34,4.72,Arcade,0.093845664,DOTA,12.64704,45,2018,Small,Residential,Supermarket,186.02452
GM_FDH40,4.64,Arcade,0.079052286,League of Legends,8.23276,49,2017,Medium,Metropolitan,Supermarket,344.08544
GM_NCD07,0,Action,0.055160326,Apex Legends,11.19518,27,2013,Medium,Outskirts,Department Store,107.06064
GM_FDB41,7.6,Arcade,0.097863571,League of Legends,4.60718,17,2020,Medium,Residential,Supermarket,142.21488
GM_FDH47,5.4,Arcade,0.129340955,Farcry,9.57068,18,2021,Medium,Outskirts,Malls,12.9831
GM_DRK37,5,Action,0.043996354,Hitman,18.9353,35,2019,Small,Residential,Supermarket,340.8896
GM_FDM25,0,Arcade,0.106217878,Assassin Creed,17.67712,19,2013,Small,Metropolitan,Convenience Store,313.99128
GM_NCX06,7.04,Action,0.015718858,Apex Legends,18.23976,45,2018,Small,Residential,Supermarket,370.45112
GM_NCS05,4.6,Action,0.021096732,Prince of Persia,13.28942,17,2020,Small,Residential,Supermarket,265.6542
GM_FDS39,6.895,Action,0.022506125,Fortnite,14.22812,45,2018,Small,Residential,Supermarket,19.3082
GM_FDC47,0,Action,0.118314903,DOTA,22.65694,27,2013,Medium,Outskirts,Department Store,139.55168
GM_FDG20,6.2,Arcade,0.125583323,FIFA,17.83028,13,2014,High,Outskirts,Supermarket,362.1952
GM_DRL23,7.34,Action,0.015390879,Uncharted,10.61938,17,2020,High,Residential,Supermarket,77.8986
GM_FDY33,5.8,Arcade,0.09712024,DOTA,15.83262,13,2014,High,Outskirts,Supermarket,246.54574
GM_NCH18,9.3,Action,0.044751804,Apex Legends,24.38802,45,2018,High,Residential,Supermarket,34.75476
GM_FDX47,6.55,Arcade,0.0345978,Grand Theft Auto,15.54288,35,2019,Small,Residential,Supermarket,96.67416
GM_NCB06,7.04,Action,0.082499046,Prince of Persia,15.9192,45,2018,Small,Residential,Supermarket,92.27988
GM_FDP36,4.158,Arcade,0,Valorant,4.96008,49,2017,Medium,Metropolitan,Supermarket,121.97456
GM_FDW44,9.5,Arcade,0.035294406,FIFA,17.21448,18,2021,Medium,Outskirts,Malls,74.70276
GM_NCU41,7.54,Action,0.052266868,Prince of Persia,19.18846,18,2021,Medium,Outskirts,Malls,53.9298
GM_NCS17,7.44,Action,0.080501443,Prince of Persia,9.62436,46,2015,Small,Metropolitan,Supermarket,446.01942
GM_FDD46,6.035,Action,0.1412293,DOTA,15.55998,35,2019,Small,Residential,Supermarket,101.8674
GM_FDE45,4.84,Action,0.040585593,FIFA,17.75002,17,2020,Small,Residential,Supermarket,281.6334
GM_FDI09,8.3,Arcade,0.130069181,Call of Duty,23.8988,17,2020,Small,Residential,Supermarket,10.18674
GM_NCJ54,9.895,Action,0.100540036,Apex Legends,23.40642,10,2016,Small,Outskirts,Convenience Store,255.3343
GM_NCA29,4.2,Action,0.027387523,Apex Legends,17.21106,18,2021,Medium,Outskirts,Malls,34.35528
GM_NCN41,0,Action,0.051956477,Prince of Persia,12.2773,27,2013,Medium,Outskirts,Department Store,36.55242
GM_FDY34,4.2,Arcade,0.010979782,DOTA,16.42842,35,2019,Small,Residential,Supermarket,16.91132
GM_NCG55,6.5,Action,0.039138761,Apex Legends,11.61176,35,2019,Small,Residential,Supermarket,422.4501
GM_DRM49,6.11,Arcade,0.151954004,Hitman,4.44086,46,2015,Small,Metropolitan,Supermarket,406.33774
GM_NCB42,4.72,Action,0.008574487,Prince of Persia,11.54492,49,2017,Medium,Metropolitan,Supermarket,29.36178
